lat,lon,alt,is_broken,is_active,dot,state,city,street,country,last_checked
-117.473159,33.904705,0,True,True,broken,CA,Riverside,10952 Magnolia Ave,USA,Checked 122 minutes ago
-117.067708,33.130532,0,True,True,broken,CA,Escondido,1146 E Valley Pky,USA,Checked 122 minutes ago
-117.615551,34.121163,0,True,True,broken,CA,Rancho Cucamonga,8701 Baseline Rd,USA,Checked 122 minutes ago
-122.481751,47.23991,0,True,True,broken,WA,Tacoma,1975 S Union Avenue,USA,Checked 122 minutes ago
-117.070518,33.07146,0,True,True,broken,CA,Escondido,3400 Del Lago Blvd,USA,Checked 122 minutes ago
-117.097264,33.116947,0,True,True,broken,CA,Escondido,1050 W Valley Pky,USA,Checked 122 minutes ago
-119.955126,38.949933,0,True,True,broken,CA,South Lake Tahoe,3715 Lake Tahoe Blvd,USA,Checked 122 minutes ago
-122.521484,47.255825,0,True,True,broken,WA,Tacoma,6311 6th Ave,USA,Checked 122 minutes ago
-117.649212,34.106468,0,True,True,broken,CA,Upland,100 E Foothill Blvd,USA,Checked 122 minutes ago
-122.605652,47.359216,0,True,True,broken,WA,Gig Harbor,5050 Borgen Blvd,USA,Checked 122 minutes ago
-122.64383,47.502308,0,True,True,broken,WA,Port Orchard,233 Bravo Terrace Southeast,USA,Checked 122 minutes ago
-116.961277,32.747503,0,True,True,broken,CA,La Mesa,3781 Avocado Blvd,USA,Checked 123 minutes ago
-117.011688,32.801862,0,True,True,broken,CA,San Diego,8770 Lake Murray Blvd,USA,Checked 123 minutes ago
-122.712184,47.689046,0,True,True,broken,WA,Silverdale,2904 Pampana St,USA,Checked 123 minutes ago
-117.107671,32.950016,0,True,True,broken,CA,San Diego,12808 Rancho Penasquitos Boulevard,USA,Checked 123 minutes ago
-117.009409,32.77756,0,True,True,broken,CA,La Mesa,5500 Grossmont Ctr,USA,Checked 123 minutes ago
-117.979013,34.521455,0,True,True,broken,CA,Littlerock,8507 Pearblossom Hwy,USA,Checked 123 minutes ago
-122.612151,46.944685,0,True,True,broken,WA,Yelm,505 Yelm Ave W,USA,Checked 122 minutes ago
-117.350908,33.296691,0,True,True,broken,CA,Camp Pendleton,22026 Vandegrift Blvd,USA,Checked 122 minutes ago
-117.411723,33.346482,0,True,True,broken,CA,Camp Pendleton,430314 Brown St,USA,Checked 123 minutes ago
-118.146698,34.704346,0,True,True,broken,CA,Lancaster,839 W Ave I,USA,Checked 123 minutes ago
-117.15957,32.880434,0,True,True,broken,CA,San Diego,7140 Miramar Road,USA,Checked 123 minutes ago
-117.165367,32.832256,0,True,True,broken,CA,San Diego,7085 Clairemont Mesa Blvd,USA,Checked 125 minutes ago
-122.412535,45.528603,0,True,True,broken,OR,Troutdale,2555 Sw Cherry Park Rd,USA,Checked 125 minutes ago
-122.765095,47.059089,0,True,True,broken,WA,Lacey,1325 Marvin Rd Ne,USA,Checked 125 minutes ago
-117.845348,33.999831,0,True,True,broken,CA,Diamond Bar,21095 Golden Springs Rd,USA,Checked 125 minutes ago
-117.154057,32.718727,0,True,True,broken,CA,San Diego,1280 12th St,USA,Checked 125 minutes ago
-122.803021,47.037487,0,True,True,broken,WA,Lacey,6000 Pacific Ave Se,USA,Checked 125 minutes ago
-122.477712,45.538462,0,True,True,broken,OR,Portland,2231 Ne 181st Ave,USA,Checked 125 minutes ago
-117.980927,34.139263,0,True,True,broken,CA,Duarte,1122 E Huntington Dr,USA,Checked 125 minutes ago
-117.983921,34.134071,0,True,True,broken,CA,Duarte,1600 S Mountain Ave,USA,Checked 125 minutes ago
-117.218491,32.753724,0,True,True,broken,CA,San Diego,3805 Midway Dr,USA,Checked 125 minutes ago
-117.912582,33.990276,0,True,True,broken,CA,City Of Industry,17951 Colima Rd,USA,Checked 125 minutes ago
-117.959282,34.071602,0,True,True,broken,CA,Baldwin Park,14530 Baldwin Park Town Center,USA,Checked 125 minutes ago
-119.008622,36.064889,0,True,True,broken,CA,Porterville,379 E Olive Ave,USA,Checked 125 minutes ago
-122.538215,45.526722,0,True,True,broken,OR,Portland,12109 Ne Glisan Street,USA,Checked 125 minutes ago
-122.892635,47.04243,0,True,True,broken,WA,Olympia,715 Plum St Se,USA,Checked 125 minutes ago
-122.556983,45.53381,0,True,True,broken,OR,Portland,1525 Ne 103rd Ave,USA,Checked 125 minutes ago
-122.933688,47.04587,0,True,True,broken,WA,Olympia,2611 W Harrison,USA,Checked 125 minutes ago
-117.888611,33.802883,0,True,True,broken,CA,Anaheim,1810 S State College Blvd,USA,Checked 125 minutes ago
-122.579604,45.48205,0,True,True,broken,OR,Portland,5613 Se 82nd Ave,USA,Checked 125 minutes ago
-118.097852,34.168864,0,True,True,broken,CA,Altadena,1306 N Altadena Dr,USA,Checked 125 minutes ago
-117.909157,33.818447,0,True,True,broken,CA,Anaheim,119 West Ball Road,USA,Checked 126 minutes ago
-118.091362,34.150162,0,True,True,broken,CA,Pasadena,2861 E Foothill Blvd,USA,Checked 125 minutes ago
-122.935059,46.953405,0,True,True,broken,WA,Tumwater,2430 93rd Ave Sw,USA,Checked 126 minutes ago
-117.885872,33.69664,0,True,True,broken,CA,Santa Ana,3810 South Bristol Avenue,USA,Checked 126 minutes ago
-122.66043,45.534126,0,True,True,broken,OR,Portland,1520 Ne Grand,USA,Checked 126 minutes ago
-117.93944,33.774471,0,True,True,broken,CA,Garden Grove,11171 Garden Grove Blvd,USA,Checked 127 minutes ago
-117.961159,33.788864,0,True,True,broken,CA,Garden Grove,9845 Chapman Ave,USA,Checked 126 minutes ago
-118.065422,33.971138,0,True,True,broken,CA,Whittier,11529 E Washington Blvd,USA,Checked 126 minutes ago
-118.149803,34.117439,0,True,True,broken,CA,South Pasadena,716 Fair Oaks Ave,USA,Checked 127 minutes ago
-118.139427,34.077328,0,True,True,broken,CA,Alhambra,1520 W Valley Blvd,USA,Checked 127 minutes ago
-122.706105,45.545702,0,True,True,broken,OR,Portland,3208 Nw Yeon,USA,Checked 127 minutes ago
-118.148806,34.087777,0,True,True,broken,CA,Alhambra,2310 W. Commonwealth,USA,Checked 126 minutes ago
-119.40193,36.543685,0,True,True,broken,CA,Dinuba,700 W El Monte Way,USA,Checked 126 minutes ago
-122.900574,46.284413,0,True,True,broken,WA,Castle Rock,1040 Dougherty Dr Ne,USA,Checked 126 minutes ago
-118.188227,34.137185,0,True,True,broken,CA,Eagle Rock,7331 N Figueroa St,USA,Checked 127 minutes ago
-118.045227,33.858364,0,True,True,broken,CA,La Palma,5062 Orangethorpe Ave,USA,Checked 127 minutes ago
-119.313118,36.297756,0,True,True,broken,CA,Visalia,3636 S Mooney Blvd,USA,Checked 127 minutes ago
-119.348959,36.341362,0,True,True,broken,CA,Visalia,5205 W Goshen,USA,Checked 127 minutes ago
-118.113959,33.931035,0,True,True,broken,CA,Downey,9475 Firestone Blvd,USA,Checked 127 minutes ago
-118.082954,33.871426,0,True,True,broken,CA,Artesia,17523 Pioneer Blvd,USA,Checked 127 minutes ago
-118.236481,34.142467,0,True,True,broken,CA,Glendale,1326 E Colorado St,USA,Checked 127 minutes ago
-118.163788,33.96809,0,True,True,broken,CA,Bell Gardens,5725 Florence Ave,USA,Checked 128 minutes ago
-122.763871,45.380982,0,True,True,broken,OR,Tualatin,19200 Sw Boones Ferry Rd,USA,Checked 129 minutes ago
-119.577721,36.705587,0,True,True,broken,CA,Sanger,2761 Jensen Ave,USA,Checked 129 minutes ago
-118.142357,33.887348,0,True,True,broken,CA,Bellflower,16208 Lakewood Boulevard,USA,Checked 129 minutes ago
-122.877191,45.740688,0,True,True,broken,OR,Scappoose,33558 Havlik Dr,USA,Checked 128 minutes ago
-122.803825,45.443259,0,True,True,broken,OR,Tigard,12388 Sw Scholls Ferry Rd,USA,Checked 129 minutes ago
-118.151031,33.875153,0,True,True,broken,CA,Bellflower,8507 Artesia Blvd,USA,Checked 129 minutes ago
-118.32185,34.183744,0,True,True,broken,CA,Burbank,900 W Burbank Blvd,USA,Checked 129 minutes ago
-118.169251,33.889444,0,True,True,broken,CA,Paramount,7357 Alondra Blvd,USA,Checked 129 minutes ago
-118.211472,33.945129,0,True,True,broken,CA,South Gate,3309 Tweedy Blvd,USA,Checked 129 minutes ago
-118.105118,33.74548,0,True,True,broken,CA,Seal Beach,630 Pacific Coast Highway,USA,Checked 129 minutes ago
-118.349237,34.194629,0,True,True,broken,CA,Burbank,2565 Hollywood Way,USA,Checked 129 minutes ago
-118.279221,34.051064,0,True,True,broken,CA,Los Angeles,2020 Olympic Blvd,USA,Checked 129 minutes ago
-118.186545,33.874104,0,True,True,broken,CA,Long Beach,6959 Atlantic Avenue,USA,Checked 129 minutes ago
-118.437279,34.298306,0,True,True,broken,CA,San Fernando,1955 Glenoaks Blvd,USA,Checked 129 minutes ago
-118.372276,34.172443,0,True,True,broken,CA,N Hollywood,11055 Burbank Blvd,USA,Checked 129 minutes ago
-119.021431,35.408303,0,True,True,broken,CA,Oildale,225 N Chester Avenue,USA,Checked 129 minutes ago
-118.407985,34.200989,0,True,True,broken,CA,North Hollywood,12616 Sherman Way,USA,Checked 129 minutes ago
-118.477879,34.303516,0,True,True,broken,CA,Sylmar,12860 Encinitas Ave,USA,Checked 129 minutes ago
-118.366735,34.063848,0,True,True,broken,CA,Los Angeles,6345 Wilshire Blvd,USA,Checked 129 minutes ago
-118.467038,34.249748,0,True,True,broken,CA,North Hills,9860 North Sepulveda Blvd,USA,Checked 129 minutes ago
-119.682909,36.626782,0,True,True,broken,CA,Fowler,327 W Merced,USA,Checked 130 minutes ago
-119.05363,35.339931,0,True,True,broken,CA,Bakersfield,4600 Ming Ave,USA,Checked 130 minutes ago
-122.996817,45.592038,0,True,True,broken,OR,North Plains,9975 Nw Glencoe Rd,USA,Checked 131 minutes ago
-118.376699,34.042794,0,True,True,broken,CA,Los Angeles,1845 S La Cienega,USA,Checked 131 minutes ago
-118.372717,34.023961,0,True,True,broken,CA,Los Angeles,3501 S La Cienega Blvd,USA,Checked 131 minutes ago
-118.273809,33.807734,0,True,True,broken,CA,Carson,130 West Sepulveda Blvd,USA,Checked 130 minutes ago
-118.347382,33.916168,0,True,True,broken,CA,Hawthorne,4160 El Segundo Blvd,USA,Checked 130 minutes ago
-118.425995,34.056591,0,True,True,broken,CA,Los Angeles,10451 Santa Monica Blvd,USA,Checked 131 minutes ago
-118.422478,34.04348,0,True,True,broken,CA,Los Angeles,10611 W Pico Blvd,USA,Checked 130 minutes ago
-118.431541,34.026005,0,True,True,broken,CA,Los Angeles,11300 National Blvd,USA,Checked 130 minutes ago
-118.354408,33.857929,0,True,True,broken,CA,Torrance,19009 Hawthorne Blvd,USA,Checked 131 minutes ago
-118.464745,34.045952,0,True,True,broken,CA,West Los Angeles,11920 Wilshire Blvd,USA,Checked 131 minutes ago
-118.308708,33.751118,0,True,True,broken,CA,San Pedro,976 N Western Avenue,USA,Checked 131 minutes ago
-118.458992,34.024731,0,True,True,broken,CA,Santa Monica,2902 West Pico Blvd,USA,Checked 131 minutes ago
-119.673378,36.323174,0,True,True,broken,CA,Hanford,110 N 12th Ave,USA,Checked 132 minutes ago
-119.572428,36.097738,0,True,True,broken,CA,Corcoran,2003 Whitley Ave,USA,Checked 132 minutes ago
-122.986901,44.990122,0,True,True,broken,OR,Salem,4706 Portland Rd Ne,USA,Checked 131 minutes ago
-119.278756,35.499484,0,True,True,broken,CA,Shafter,101 W Lerdo Hwy,USA,Checked 132 minutes ago
-122.998368,45.008228,0,True,True,broken,OR,Keizer,6025 Keizer Station Blvd Ne,USA,Checked 133 minutes ago
-122.98371,44.943627,0,True,True,broken,OR,Salem,1011 Lancaster Drive Ne,USA,Checked 131 minutes ago
-120.951311,39.094108,0,True,True,broken,CA,Colfax,501 S Auburn Rd,USA,Checked 132 minutes ago
-122.992171,44.949282,0,True,True,broken,OR,Salem,1598 Hawthorne Ave,USA,Checked 131 minutes ago
-119.781325,36.313003,0,True,True,broken,CA,Lemoore,1089 N Lemoore Ave,USA,Checked 133 minutes ago
-118.67009,34.0397,0,True,True,broken,CA,Malibu,22725 Pacific Coast Highway,USA,Checked 132 minutes ago
-122.929165,44.045384,0,True,True,broken,OR,Springfield,5701 Main St,USA,Checked 132 minutes ago
-120.45485,37.288848,0,True,True,broken,CA,Merced,1821 Motel Dr,USA,Checked 133 minutes ago
-119.660646,35.615472,0,True,True,broken,CA,Lost Hills,14802 Powers St,USA,Checked 133 minutes ago
-123.867098,46.975623,0,True,True,broken,WA,Hoquiam,2501 Simpson Avenue,USA,Checked 133 minutes ago
-121.29662,38.875345,0,True,True,broken,CA,Lincoln,Nec Hwy 65,USA,Checked 134 minutes ago
-119.213669,34.277855,0,True,True,broken,CA,Ventura,5980 Telegraph Rd,USA,Checked 135 minutes ago
-119.165123,34.180546,0,True,True,broken,CA,Oxnard,1741 Pacific Ave,USA,Checked 135 minutes ago
-123.920397,45.992238,0,True,True,broken,OR,Seaside,225 S Roosevelt Dr,USA,Checked 134 minutes ago
-121.336883,38.556402,0,True,True,broken,CA,Rosemont,3560 Bradshaw Rd,USA,Checked 135 minutes ago
-121.590779,39.138651,0,True,True,broken,CA,Marysville,316 E Street,USA,Checked 135 minutes ago
-120.958164,37.678395,0,True,True,broken,CA,Modesto,2601 Oakdale Rd,USA,Checked 135 minutes ago
-121.40968,38.5246,0,True,True,broken,CA,Sacramento,8020 Fruitridge Road,USA,Checked 136 minutes ago
-121.40719,38.481414,0,True,True,broken,CA,Sacramento,8140 Gerber Rd,USA,Checked 136 minutes ago
-121.476501,38.635869,0,True,True,broken,CA,Sacramento,3773 Northgate Blvd,USA,Checked 136 minutes ago
-121.501869,38.596837,0,True,True,broken,CA,Sacramento,200 Richards Blvd,USA,Checked 136 minutes ago
-123.335088,43.386798,0,True,True,broken,OR,Sutherlin,1379 W Central,USA,Checked 136 minutes ago
-121.484453,38.4961,0,True,True,broken,CA,Sacramento,2335 Florin Rd,USA,Checked 136 minutes ago
-121.540079,38.55679,0,True,True,broken,CA,West Sacramento,2244 Lake Washington Blvd,USA,Checked 136 minutes ago
-121.354063,38.005394,0,True,True,broken,CA,Stockton,3143 W Benjamin Holt Dr,USA,Checked 136 minutes ago
-123.308321,42.436527,0,True,True,broken,OR,Grants Pass,204 Ne Beacon Dr,USA,Checked 136 minutes ago
-123.353337,42.420628,0,True,True,broken,OR,Grants Pass,1610 Allen Creek Road,USA,Checked 137 minutes ago
-124.10095,43.984574,0,True,True,broken,OR,Florence,2060 Hwy 101,USA,Checked 137 minutes ago
-120.694834,35.590898,0,True,True,broken,CA,Paso Robles,1859 Ramada Drive,USA,Checked 137 minutes ago
-120.189094,34.61408,0,True,True,broken,CA,Buellton,337 Mcmurray Rd,USA,Checked 136 minutes ago
-121.868109,38.008973,0,True,True,broken,CA,Pittsburg,2203 Loveridge Ln,USA,Checked 136 minutes ago
-121.742486,37.699623,0,True,True,broken,CA,Livermore,4528 Las Positas Rd,USA,Checked 137 minutes ago
-122.030807,38.293484,0,True,True,broken,CA,Fairfield,3500 Nelson Road,USA,Checked 137 minutes ago
-121.92878,37.695206,0,True,True,broken,CA,Pleasanton,1004 Stoneridge Mall,USA,Checked 138 minutes ago
-124.252163,43.389526,0,True,True,broken,OR,Coos Bay,2051 Newmark Ave,USA,Checked 138 minutes ago
-121.848498,37.367015,0,True,True,broken,CA,San Jose,2353 Mckee Rd,USA,Checked 138 minutes ago
-121.936514,37.356895,0,True,True,broken,CA,Santa Clara,1451 Coleman Ave,USA,Checked 139 minutes ago
-121.922016,37.26208,0,True,True,broken,CA,San Jose,1869 Camden Ave,USA,Checked 139 minutes ago
-121.950347,37.298073,0,True,True,broken,CA,San Jose,1435 S Winchester Blvd,USA,Checked 139 minutes ago
-122.196098,37.763855,0,True,True,broken,CA,Oakland,6300 East 14th Street,USA,Checked 139 minutes ago
-121.959808,37.243828,0,True,True,broken,CA,Los Gatos,15475 Los Gatos Blvd,USA,Checked 139 minutes ago
-121.996793,37.29185,0,True,True,broken,CA,Saratoga,18578 Prospect Road,USA,Checked 139 minutes ago
-122.407641,37.789217,0,True,True,broken,CA,San Francisco,441 Sutter St,USA,Checked 140 minutes ago
-123.349533,39.394604,0,True,True,broken,CA,Willits,1488 S Main St,USA,Checked 140 minutes ago
-135.349288,57.060111,0,True,True,broken,AK,Sitka,913 Halibut Point Rd,USA,Checked 140 minutes ago
-149.832403,61.18132,0,True,True,broken,AK,Anchorage,2601 Tudor Rd,USA,Checked 141 minutes ago
-149.898632,61.194617,0,True,True,broken,AK,Anchorage,800 W Northern Lights,USA,Checked 141 minutes ago
-149.950886,61.137134,0,True,True,broken,AK,Anchorage,3828 Dimond Blvd,USA,Checked 141 minutes ago
-151.522907,59.642583,0,True,True,broken,AK,Homer,3656 Ben Walters Ln,USA,Checked 141 minutes ago
-155.039268,19.622084,0,True,True,broken,HI,Keaau,16-565 Old Volcano Road,USA,Checked 141 minutes ago
-155.666841,20.022401,0,True,True,broken,HI,Kamuela,65-1154 Mamalahoa Hwy,USA,Checked 141 minutes ago
-156.465045,20.887603,0,True,True,broken,HI,Kahului,155 Puunene Ave,USA,Checked 141 minutes ago
-156.003992,19.649047,0,True,True,broken,HI,Kailua-Kona,74-5453 Makala Blvd,USA,Checked 141 minutes ago
-157.809588,21.309661,0,True,True,broken,HI,Honolulu,2915 E Manoa Rd,USA,Checked 141 minutes ago
-158.022659,21.326761,0,True,True,broken,HI,Ewa Beach,91-1051 Keaunui Dr,USA,Checked 141 minutes ago
-158.075231,21.34195,0,True,True,broken,HI,Kapolei,91-600 Farrington Hwy,USA,Checked 141 minutes ago
-158.077026,21.339842,0,True,True,broken,HI,Kapolei,91-590 Farrington Hwy,USA,Checked 141 minutes ago
-158.188961,21.447831,0,True,True,broken,HI,Waianae,85-770 Farrington Highway,USA,Checked 141 minutes ago
-158.151428,21.387552,0,True,True,broken,HI,Waianae,87-2028 Farrington Highway,USA,Checked 141 minutes ago
-79.37849,43.67182,0,True,True,broken,,Toronto,345 Bloor Street East,CA,Checked 11 minutes ago
-79.42531,43.66192,0,True,True,broken,,Toronto,885 Bloor St West,CA,Checked 11 minutes ago
-79.45286,43.65696,0,True,True,broken,,Toronto,2365 Dundas Street West,CA,Checked 11 minutes ago
-79.33386,43.71468,0,True,True,broken,,North York,747 Don Mills Road,CA,Checked 11 minutes ago
-79.47549,43.69983,0,True,True,broken,,Toronto,2 Ingram Drive,CA,Checked 11 minutes ago
-79.47413,43.70904,0,True,True,broken,,Toronto,"(Wal-Mart) 1305 Lawrence Avenue West, Wal-Mart - North Park S.C.",CA,Checked 11 minutes ago
-79.2535,43.72458,0,True,True,broken,,Toronto,2 Greystone Walk Drive,CA,Checked 11 minutes ago
-79.23984,43.73892,0,True,True,broken,,Scarborough,2870 Eglinton Ave E,CA,Checked 10 minutes ago
-79.55335,43.7142,0,True,True,broken,,Toronto,(Wal-Mart) 2267 Islington Avenue ,CA,Checked 10 minutes ago
-79.22924,43.7572,0,True,True,broken,,Scarborough,(Food Court) 3495 Lawrence Ave. East ,CA,Checked 10 minutes ago
-79.22182,43.8064,0,True,True,broken,,Scarborough,"(Mall) Malvern Town Centre, 31 Tapscott Road",CA,Checked 10 minutes ago
-79.68346,43.54455,0,True,True,broken,,Mississauga,(Wal-Mart) 2150 Burnhamthorpe ,CA,Checked 9 minutes ago
-79.81382,43.68212,0,True,True,broken,,Brampton,"30 Brisdale Road, Bldg ""C""",CA,Checked 9 minutes ago
-79.82184,43.73076,0,True,True,broken,,Brampton,11670 Hurontario St.N.,CA,Checked 10 minutes ago
-79.86735,43.54238,0,True,True,broken,,Milton,"(Wal-Mart) 1280 Steeles Ave., East ",CA,Checked 9 minutes ago
-79.79275,43.39483,0,True,True,broken,,Burlington,"2040 Appleby Line, Unit #H",CA,Checked 11 minutes ago
-78.88041,43.89067,0,True,True,broken,,Oshawa,"(Mall) 419 King Street West, Oshawa Centre",CA,Checked 11 minutes ago
-79.5971,44.10983,0,True,True,broken,,Bradford,(Wal-Mart) 545 Holland Street West ,CA,Checked 10 minutes ago
-78.71642,43.91155,0,True,True,broken,,Bowmanville,(Wal-Mart) 2320 Highway 2 ,CA,Checked 10 minutes ago
-79.94083,43.22876,0,True,True,broken,,Ancaster,1015 Golf Links Rd,CA,Checked 9 minutes ago
-80.02021,43.19751,0,True,True,broken,,Ancaster,1175 Wilson St. West,CA,Checked 11 minutes ago
-80.32659,43.41043,0,True,True,broken,,Cambridge,(Wal-Mart) 22 Pinebush Road ,CA,Checked 11 minutes ago
-80.29361,43.13109,0,True,True,broken,,Brantford,"440 Colborne Street West, Unit 1",CA,Checked 9 minutes ago
-78.28535,43.96935,0,True,True,broken,,Port Hope,175 Rose Glen Road North,CA,Checked 9 minutes ago
-77.60457,44.09417,0,True,True,broken,,Trenton,(Wal-Mart) R.R.#4 ,CA,Checked 9 minutes ago
-82.21988,42.43415,0,True,True,broken,,Chatham,"(Wal-Mart) 801 St. Clair St., Unit 300 ",CA,Checked 9 minutes ago
-79.45181,46.29055,0,True,True,broken,,North Bay,140 Lakeshore Dr.,CA,Checked 8 minutes ago
-82.96564,42.25627,0,True,True,broken,,Windsor,4395 Walker Rd.,CA,Checked 10 minutes ago
-81.0028,46.44053,0,True,True,broken,,Sudbury,(Wal-Mart) 2416 Long Lake Road ,CA,Checked 9 minutes ago
-80.94811,46.52092,0,True,True,broken,,Sudbury,(Wal-Mart) 1349 Lasalle Boul ,CA,Checked 8 minutes ago
-81.76137,46.24823,0,True,True,broken,,Espanola,711 Centre St,CA,Checked 8 minutes ago
-75.75837,45.37523,0,True,True,broken,,Ottawa,1880 Carling Ave.,CA,Checked 9 minutes ago
-75.69173,45.42645,0,True,True,broken,,Ottawa,60 George Street,CA,Checked 8 minutes ago
-75.676,45.48112,0,True,True,broken,,Gatineau,"(Wal-Mart) 640, Boul. Maloney Ouest, Wal-Mart - Gatineau",CA,Checked 8 minutes ago
-74.01803,45.37956,0,True,True,broken,,Vaudreuil-Dorion,"370, Boul. Harwood ",CA,Checked 8 minutes ago
-73.8595,45.45035,0,True,True,broken,,Kirkland,"(Wal-Mart) 17000, Autoroute Transcanadienne ",CA,Checked 8 minutes ago
-73.78453,45.52607,0,True,True,broken,,Laval,"(Wal-Mart) 700, Autoroute Chomedey Ouest ",CA,Checked 7 minutes ago
